"","question.id","question.text","question.type","question.subtype","survey.id"
"249","674253260","B5. Was the defendant present for their first appearance?","single_choice","vertical",308493823
"250","674253261","B6. What is the defendant's ethnicity? <em>(see ""R"" on the Municipal Court list)</em>","single_choice","vertical",308493823
"251","674253262","B7. What is the defendant's gender-presentation? <em>(see ""S"" on the Municipal Court list)</em>","single_choice","vertical",308493823
"252","674253263","B8. Did the defense request that the defendant be referred to by a name or gender that differed from the Municipal Court list?","single_choice","vertical",308493823
"253","674253264","B9. Who is the prosecutor?","single_choice","vertical",308493823
"254","674253265","B10. Who represented the defendant?","single_choice","vertical",308493823
"255","674253266","B11. Did the Judge hold the defendant in contempt for anything other than failure to appear?","single_choice","vertical",308493823
"256","674253267","B12. What income information was presented to the Court? <em>(check all that apply)</em>","multiple_choice","vertical",308493823
"257","674253268","B13. What is the defendant’s housing situation?","single_choice","vertical",308493823
"258","674253269","B14. Did the Judge explain why they found there was or was not probable cause for any charge? Explain.","single_choice","vertical",308493823
"259","674253270","B15. Did the Court find that there was <span style=""text-decoration: underline;"">no</span> probable cause on ALL of the charges and order the release of the defendant, OR did the prosecutor dismiss or <em>nolle prosse</em> the case?","single_choice","vertical",308493823
"260","674253271","B1. What is the defendant's name? <em>(last name, first name)</em>","open_ended","single",308493823
"261","674253272","B2. What is the defendant's Folder number? <span><em>(see Municipal Court list)</em></span>","open_ended","single",308493823
"262","674253273","B3. What are the defendant's criminal charges? <span><em>(write the ""Statute Violation"" and ""Sub-P Verbiage"" from the Municipal Court list)</em></span>","open_ended","essay",308493823
"263","674253274","B4. How many warrants (a.k.a. ""attachments"") does the defendant have on their record, and how old is the oldest warrant? <em>(You may write 9999 if you did not hear whether the defendant had warrants.)</em>","open_ended","numerical",308493823
"264","674253275","How did the Judge address the defendant's warrants? <em>(You may write ""N/A."")</em>","open_ended","essay",308493823
"265","674253276","B5. Was the defendant present for their first appearance?","single_choice","vertical",308493823
"266","674253277","B6. What is the defendant's ethnicity? <em>(see ""R"" on the Municipal Court list)</em>","single_choice","vertical",308493823
"267","674253278","B7. What is the defendant's gender-presentation? <em>(see ""S"" on the Municipal Court list)</em>","single_choice","vertical",308493823
"268","674253279","B8. Did the defense request that the defendant be referred to by a name or gender that differed from the Municipal Court list?","single_choice","vertical",308493823
"269","674253280","B9. Who is the prosecutor?","single_choice","vertical",308493823
"270","674253281","B10. Who represented the defendant?","single_choice","vertical",308493823
"271","674253282","B11. Did the Judge hold the defendant in contempt for anything other than failure to appear?","single_choice","vertical",308493823
"272","674253283","B12. What income information was presented to the Court? <em>(check all that apply)</em>","multiple_choice","vertical",308493823
"273","674253284","B13. What is the defendant’s housing situation?","single_choice","vertical",308493823
"274","674253285","B14. Did the Judge explain why they found there was or was not probable cause for any charge? Explain.","single_choice","vertical",308493823
"275","674253286","B15. Did the Court find that there was <span style=""text-decoration: underline;"">no</span> probable cause on ALL of the charges and order the release of the defendant, OR did the prosecutor dismiss or <em>nolle prosse</em> the case?","single_choice","vertical",308493823
"276","674253287","B1. What is the defendant's name? <em>(last name, first name)</em>","open_ended","single",308493823
"277","674253288","B2. What is the defendant's Folder number? <span><em>(see Municipal Court list)</em></span>","open_ended","single",308493823
"278","674253289","B3. What are the defendant's criminal charges? <span><em>(write the ""Statute Violation"" and ""Sub-P Verbiage"" from the Municipal Court list)</em></span>","open_ended","essay",308493823
"279","674253290","B4. How many warrants (a.k.a. ""attachments"") does the defendant have on their record, and how old is the oldest warrant? <em>(You may write 9999 if you did not hear whether the defendant had warrants.)</em>","open_ended","numerical",308493823
"280","674253291","How did the Judge address the defendant's warrants? <em>(You may write ""N/A."")</em>","open_ended","essay",308493823
"281","674253292","B5. Was the defendant present for their first appearance?","single_choice","vertical",308493823
"282","674253293","B6. What is the defendant's ethnicity? <em>(see ""R"" on the Municipal Court list)</em>","single_choice","vertical",308493823
"283","674253294","B7. What is the defendant's gender-presentation? <em>(see ""S"" on the Municipal Court list)</em>","single_choice","vertical",308493823
"284","674253295","B8. Did the defense request that the defendant be referred to by a name or gender that differed from the Municipal Court list?","single_choice","vertical",308493823
"285","674253296","B9. Who is the prosecutor?","single_choice","vertical",308493823
"286","674253297","B10. Who represented the defendant?","single_choice","vertical",308493823
"287","674253298","B11. Did the Judge hold the defendant in contempt for anything other than failure to appear?","single_choice","vertical",308493823
